rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
1,2684.7213,16,50,1.05,0.25,0.44999999999999996,2.2,70
2,2505.7864,16,50,1.1500000000000001,0.25,0.44999999999999996,2.3,70
3,2271.2840,16,50,1.1500000000000001,0.25,0.55,2.3,70
4,2271.2840,16,50,1.1500000000000001,0.25,0.55,2.3,70
5,2270.5376,16,50,1.2,0.25,0.55,2.3,70
6,2246.6504,17,49,1.0,0.2,0.3,2.2,70
7,2246.6504,17,49,1.0,0.2,0.3,2.2,70
8,2245.1435,17,49,1.05,0.2,0.3,2.2,70
9,2245.1435,17,49,1.05,0.2,0.3,2.2,70
10,2245.1435,17,49,1.05,0.2,0.3,2.3,70
11,2245.1435,17,49,1.05,0.2,0.3,2.2,70
12,2243.7755,17,49,1.1,0.2,0.3,2.3,70
13,2243.7755,17,49,1.1,0.2,0.3,2.3,70
14,2243.7755,17,49,1.1,0.2,0.3,2.3,70
15,2243.7755,17,49,1.1,0.2,0.3,2.3,70
16,2243.7755,17,49,1.1,0.2,0.3,2.2,70
17,2243.7755,17,49,1.1,0.2,0.3,2.2,70
18,2243.7755,17,49,1.1,0.2,0.3,2.2,70
19,2242.5280,17,49,1.1500000000000001,0.2,0.3,2.3,70
20,2242.5280,17,49,1.1500000000000001,0.2,0.3,2.2,70
21,2203.6601,17,49,1.2,0.2,0.5,2.3,70
22,2202.7999,17,49,1.25,0.2,0.5,2.3,70
23,2202.7999,17,49,1.25,0.2,0.5,2.3,70
24,2202.7999,17,49,1.25,0.2,0.5,2.3,70
25,2162.5632,17,49,1.2,0.2,0.6000000000000001,2.3,70
26,2120.7623,17,49,1.0,0.2,0.4,2.2,70
27,2120.7623,17,49,1.0,0.2,0.4,2.2,70
28,2120.7623,17,49,1.0,0.2,0.4,2.2,70
29,2118.4577,17,49,1.1,0.2,0.4,2.3,70
30,2118.4577,17,49,1.1,0.2,0.4,2.3,70
31,2065.1268,17,49,1.25,0.2,0.7,2.3,70
32,1945.5019,16,50,1.1500000000000001,0.25,0.55,2.4000000000000004,70
33,1944.8674,16,50,1.2,0.25,0.55,2.4000000000000004,70
34,1851.3396,15,51,1.2,0.25,0.55,2.4000000000000004,70
35,1649.6165,16,50,1.1500000000000001,0.25,0.65,2.3,70
36,1429.4363,17,49,1.1,0.25,0.44999999999999996,2.3,70
37,1429.4363,17,49,1.1,0.25,0.44999999999999996,2.3,70
38,1410.9764,16,50,1.25,0.25,0.65,2.4000000000000004,70
39,1374.2274,17,49,1.1,0.25,0.35,2.2,70
40,1374.2274,17,49,1.1,0.25,0.35,2.3,70
41,1310.6754,18,48,1.05,0.25,0.35,2.2,70
42,1291.0224,16,50,1.25,0.2,0.6000000000000001,2.3,70
43,1280.0897,16,50,1.1500000000000001,0.2,0.5,2.3,70
44,1255.7276,17,48,1.25,0.2,0.6000000000000001,2.3,70
45,1234.1742,17,49,1.1,0.25,0.44999999999999996,2.4000000000000004,70
46,1217.0991,17,48,1.0,0.2,0.3,2.2,70
47,1216.4334,17,48,1.05,0.2,0.3,2.2,70
48,1216.4334,17,48,1.05,0.2,0.3,2.2,70
49,1216.4334,17,48,1.05,0.2,0.3,2.2,70
50,1215.2778,17,48,1.1500000000000001,0.2,0.3,2.2,70
51,1155.3290,16,49,1.05,0.2,0.3,2.2,70
52,1144.0073,18,49,1.0,0.2,0.3,2.2,70
53,1143.9342,18,49,1.05,0.2,0.3,2.2,70
54,1143.9342,18,49,1.05,0.2,0.3,2.2,70
55,1143.9342,18,49,1.05,0.2,0.3,2.3,70
56,1143.9342,18,49,1.05,0.2,0.3,2.3,70
57,1143.0818,16,49,1.3,0.2,0.6000000000000001,2.3,70
58,1141.4232,17,48,1.1500000000000001,0.2,0.3,2.3,70
59,1141.4232,17,48,1.1500000000000001,0.2,0.3,2.3,70
60,1131.6022,16,49,1.0,0.2,0.4,2.2,70
61,1131.6022,16,49,1.0,0.2,0.4,2.2,70
62,1124.8991,18,47,1.0,0.2,0.4,2.2,70
63,1082.7683,16,49,1.05,0.2,0.3,2.3,70
64,1057.7661,18,48,1.0,0.2,0.3,2.2,70
65,1057.7661,18,48,1.0,0.2,0.3,2.2,70
66,1057.7661,18,48,1.0,0.2,0.3,2.2,70
67,1057.7291,18,48,1.05,0.2,0.3,2.2,70
68,1057.7291,18,48,1.05,0.2,0.3,2.2,70
69,1005.2813,17,48,1.1,0.2,0.3,2.4000000000000004,70
70,986.6998,19,45,1.0,0.2,0.3,2.2,70
71,986.5692,19,45,1.05,0.2,0.3,2.2,70
72,986.4507,19,45,1.1,0.2,0.3,2.2,70
73,986.4507,19,45,1.1,0.2,0.3,2.2,70
74,925.9558,19,45,1.0,0.2,0.3,2.3,70
75,925.8925,19,45,1.05,0.2,0.3,2.3,70
76,925.8353,19,45,1.1,0.2,0.3,2.3,70
77,925.8353,19,45,1.1,0.2,0.3,2.3,70
78,915.7575,20,38,1.3,0.25,0.44999999999999996,2.2,30
79,912.4626,18,45,1.05,0.2,0.4,2.2,70
80,878.4391,18,45,1.0,0.2,0.3,2.2,70
81,878.0546,18,45,1.1,0.2,0.3,2.2,70
82,846.7774,17,46,1.05,0.2,0.3,2.2,70
83,784.4898,18,46,1.0,0.2,0.3,2.2,70
84,784.3204,18,46,1.05,0.2,0.3,2.2,70
85,784.3204,18,46,1.05,0.2,0.3,2.2,70
86,726.6281,17,45,1.1,0.2,0.3,2.2,70
87,726.6281,17,45,1.1,0.2,0.3,2.2,70
88,709.1647,19,39,1.5,0.2,0.3,2.4000000000000004,30
89,708.9959,19,39,1.45,0.2,0.3,2.4000000000000004,30
90,658.8015,19,43,1.1,0.2,0.3,2.2,70
91,641.7592,19,43,1.1,0.2,0.4,2.3,70
92,626.2510,18,44,1.2,0.2,0.4,2.2,70
93,626.2510,18,44,1.2,0.2,0.4,2.2,70
94,626.2510,18,44,1.2,0.2,0.4,2.2,70
95,619.6776,19,43,1.1500000000000001,0.2,0.3,2.3,70
96,600.0120,18,44,1.05,0.2,0.3,2.3,70
97,595.1609,19,44,1.05,0.2,0.3,2.2,70
98,581.8495,20,42,1.3,0.2,0.4,2.3,60
99,578.6655,19,47,1.0,0.25,0.35,2.3,70
100,576.4057,19,44,1.3,0.2,0.4,2.3,70
